id,carat,depth,table,x,y,z,price,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
22241,1.4,62.0,60.0,7.16,7.1,4.42,8.903,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22242,0.5,63.4,58.0,5.08,5.05,3.21,7.367,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
22243,0.9,62.0,55.0,6.08,6.17,3.8,8.774,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
22244,0.58,62.8,57.0,5.33,5.28,3.33,7.087,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
22245,0.4,61.0,62.0,4.71,4.74,2.88,6.765,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22246,0.9,63.2,59.0,6.08,6.04,3.83,8.459,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
22247,0.5,64.1,58.0,5.01,5.03,3.22,7.169,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
22248,0.6,63.8,57.0,5.32,5.27,3.38,7.573,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22249,1.14,59.4,59.0,6.87,6.8,4.06,9.363,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22250,0.45,61.9,54.0,4.92,4.94,3.05,6.575,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22251,0.5,62.2,54.1,5.07,5.12,3.17,7.378,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22252,2.1,61.6,57.0,8.24,8.15,5.05,9.407,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
22253,1.3,62.5,59.0,6.93,6.96,4.34,8.867,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
22254,0.72,62.2,58.0,5.68,5.73,3.55,7.615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
22255,2.02,67.5,59.0,7.76,7.65,5.2,9.115,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
22256,0.43,62.2,57.0,4.84,4.81,3.0,6.875,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22257,1.04,62.9,54.0,6.42,6.49,4.06,8.507,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
22258,0.7,61.2,55.0,5.76,5.68,3.5,7.714,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22259,0.25,61.4,56.0,4.04,4.07,2.49,6.263,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
22260,1.27,65.2,54.0,6.78,6.71,4.41,8.582,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22261,1.21,61.0,58.0,6.93,6.88,4.21,8.504,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22262,1.1,62.5,56.0,6.56,6.63,4.12,8.393,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
22263,0.51,62.1,56.0,5.15,5.13,3.19,7.515,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22264,1.16,61.5,60.4,6.71,6.76,4.14,8.446,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
22265,0.71,61.6,56.0,5.73,5.76,3.54,7.882,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22266,0.67,60.4,61.0,5.61,5.64,3.4,7.64,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
22267,0.26,61.8,55.0,4.12,4.14,2.55,6.103,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22268,0.71,61.2,55.0,5.77,5.79,3.54,7.769,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22269,0.9,63.3,58.0,6.07,6.13,3.86,8.166,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
22270,1.01,62.3,63.0,6.3,6.23,3.9,8.4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
22271,0.3,62.1,56.0,4.29,4.31,2.67,6.671,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
22272,2.02,61.1,58.0,8.04,8.1,4.93,9.46,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
22273,0.4,61.3,56.0,4.79,4.74,2.92,6.957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22274,0.91,62.5,59.0,6.19,6.09,3.84,8.299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
22275,1.23,61.5,57.0,6.9,6.95,4.26,8.56,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
22276,0.35,62.7,56.0,4.51,4.49,2.82,6.718,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22277,0.97,59.9,59.0,6.38,6.45,3.84,8.31,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
22278,0.54,62.4,56.0,5.23,5.19,3.25,7.476,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
22279,1.03,61.7,54.0,6.49,6.52,4.01,8.871,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
22280,1.01,62.8,60.0,6.42,6.36,4.01,8.689,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22281,0.42,59.8,58.0,4.9,4.86,2.92,6.991,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22282,0.91,63.3,60.0,6.1,6.06,3.85,8.069,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
22283,0.72,63.4,58.0,5.66,5.69,3.6,7.881,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22284,1.26,62.0,60.0,7.0,6.86,4.3,8.551,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
22285,2.02,63.5,60.0,7.98,7.93,5.05,9.466,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
22286,0.77,62.4,58.0,5.82,5.87,3.65,8.201,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
22287,2.0,59.8,59.0,8.12,8.17,4.87,9.619,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
22288,0.5,62.8,55.0,5.05,5.08,3.18,6.982,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
22289,1.26,60.7,56.0,7.05,7.03,4.27,9.264,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22290,0.23,60.5,55.0,4.01,4.02,2.43,6.157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
22291,1.25,60.1,60.0,6.99,6.95,4.19,8.376,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
22292,0.9,63.4,57.0,6.19,6.08,3.89,8.442,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
22293,0.51,60.8,57.0,5.19,5.24,3.17,7.271,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
22294,0.51,62.7,55.0,5.07,5.1,3.19,7.271,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22295,1.28,60.7,57.0,7.09,6.99,4.27,9.836,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22296,0.91,59.8,58.0,6.3,6.29,3.77,7.942,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22297,0.52,61.3,56.0,5.14,5.2,3.17,7.28,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22298,0.9,63.2,60.0,6.12,6.09,3.86,7.92,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
22299,0.35,62.4,57.0,4.49,4.52,2.81,6.669,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22300,0.31,60.7,61.0,4.33,4.37,2.64,6.299,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
22301,0.3,64.2,57.0,4.24,4.13,2.69,6.428,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
22302,0.78,60.9,57.0,5.92,5.97,3.62,7.783,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22303,2.02,62.7,59.0,8.04,7.98,5.02,9.659,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
22304,2.14,61.7,58.0,8.28,8.22,5.09,9.704,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
22305,1.01,61.6,58.0,6.43,6.49,3.98,8.818,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
22306,1.0,62.6,60.0,6.37,6.29,3.96,8.775,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22307,1.2,59.7,59.0,6.91,6.86,4.11,8.901,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22308,2.19,62.6,58.0,8.24,8.33,5.19,9.604,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
22309,0.34,60.0,59.0,4.59,4.55,2.74,6.586,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22310,0.3,62.9,59.0,4.24,4.28,2.68,6.103,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
22311,0.71,62.0,60.0,5.68,5.64,3.51,7.778,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22312,0.24,62.3,57.0,3.98,3.95,2.47,6.068,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22313,0.7,62.8,59.0,5.69,5.64,3.56,7.814,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22314,0.5,63.7,55.0,5.03,5.08,3.22,6.982,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22315,2.36,62.8,55.0,8.47,8.5,5.33,9.724,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
22316,0.37,61.0,55.0,4.66,4.69,2.85,6.555,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22317,0.61,63.0,60.0,5.35,5.29,3.35,7.749,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22318,0.7,63.2,61.0,5.59,5.62,3.54,7.519,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
22319,0.32,61.6,57.0,4.43,4.4,2.72,6.985,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22320,0.3,62.6,58.0,4.27,4.29,2.68,6.528,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22321,2.15,61.8,57.0,8.24,8.3,5.11,9.745,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22322,0.33,61.6,55.0,4.44,4.47,2.74,6.709,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22323,0.33,61.7,56.0,4.48,4.46,2.76,6.958,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
22324,1.5,62.7,59.0,7.19,7.26,4.53,9.161,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
22325,0.72,62.1,54.0,5.76,5.8,3.59,7.897,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22326,1.02,61.4,55.0,6.51,6.48,3.99,8.36,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22327,0.32,62.7,57.0,4.34,4.37,2.73,6.107,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
22328,2.12,61.5,59.0,8.26,8.21,5.06,9.496,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22329,1.25,62.0,55.0,6.95,6.91,4.3,9.186,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22330,0.33,60.8,58.0,4.47,4.44,2.71,6.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22331,0.51,62.0,62.0,5.09,5.04,3.14,7.54,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22332,0.31,62.9,58.0,4.31,4.34,2.72,6.299,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
22333,0.73,61.6,56.0,5.8,5.82,3.57,8.15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22334,1.18,62.2,54.0,6.78,6.82,4.23,9.133,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22335,1.14,62.2,61.0,6.72,6.64,4.16,8.251,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22336,0.5,62.9,55.0,5.12,5.08,3.21,7.459,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22337,0.3,61.5,55.0,4.3,4.35,2.66,6.565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22338,1.17,62.5,57.0,6.8,6.71,4.22,8.357,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22339,0.3,58.4,62.0,4.37,4.43,2.57,6.461,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
22340,0.24,62.0,56.0,3.94,3.99,2.46,6.033,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
22341,0.71,62.1,57.0,5.68,5.73,3.54,7.746,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22342,1.02,58.9,65.0,6.59,6.54,3.87,8.254,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22343,0.38,61.3,56.0,4.73,4.63,2.87,7.136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22344,0.82,62.6,56.0,5.95,5.99,3.74,8.087,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22345,1.09,63.2,57.0,6.54,6.57,4.14,8.473,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22346,0.71,60.6,56.0,5.76,5.8,3.5,7.976,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22347,1.51,64.2,61.0,7.24,7.19,4.63,8.948,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22348,1.52,61.3,60.0,7.33,7.39,4.51,8.934,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
22349,1.01,63.3,55.0,6.41,6.36,4.04,9.12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
22350,0.32,61.9,55.0,4.41,4.4,2.73,6.775,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22351,0.37,62.2,57.0,4.59,4.64,2.87,6.475,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22352,1.0,60.1,60.0,6.45,6.49,3.89,8.677,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
22353,0.38,62.2,55.0,4.63,4.67,2.89,6.764,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22354,0.35,61.5,60.0,4.51,4.57,2.79,6.516,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
22355,1.1,62.5,55.0,6.61,6.66,4.15,8.595,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22356,1.5,64.3,58.0,7.2,7.13,4.61,9.767,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22357,2.01,62.9,56.0,8.05,7.9,5.02,9.488,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22358,0.6,62.0,59.0,5.41,5.37,3.34,7.263,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22359,0.41,60.3,60.0,4.8,4.76,2.88,6.828,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22360,1.21,61.4,58.0,6.85,6.89,4.22,9.258,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
22361,1.33,61.5,59.0,7.06,7.03,4.33,8.919,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22362,0.43,61.0,58.0,4.88,4.83,2.96,6.901,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22363,1.34,61.8,58.0,7.15,7.08,4.4,9.779,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22364,1.01,63.2,54.0,6.41,6.35,4.03,8.417,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
22365,0.24,61.9,56.0,3.97,4.01,2.47,6.198,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
22366,0.46,62.6,58.0,4.88,4.96,3.08,6.703,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
22367,0.31,61.2,54.0,4.38,4.41,2.69,6.518,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22368,0.9,61.3,61.0,6.11,6.16,3.76,8.116,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22369,0.7,61.8,55.0,5.73,5.76,3.55,7.911,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22370,1.14,61.6,56.0,6.72,6.68,4.13,8.689,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
22371,0.56,61.0,57.0,5.34,5.32,3.25,7.437,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22372,1.15,61.4,57.0,6.78,6.74,4.15,8.778,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22373,0.26,63.3,57.0,4.07,4.05,2.57,6.585,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
22374,0.71,57.0,68.0,6.05,5.87,3.4,7.695,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22375,0.38,59.1,59.9,4.71,4.75,2.79,7.111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22376,1.0,62.8,54.2,6.32,6.4,4.01,8.653,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22377,1.2,59.4,56.0,6.94,7.0,4.14,9.201,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
22378,0.8,62.4,59.0,5.92,5.85,3.67,8.097,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22379,0.9,63.8,53.0,6.1,6.16,3.91,8.193,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
22380,0.32,62.3,58.0,4.37,4.42,2.74,6.043,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
22381,1.1,62.2,57.0,6.62,6.59,4.11,8.944,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22382,1.21,61.5,59.0,6.82,6.88,4.21,9.092,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
22383,0.8,62.7,57.0,5.88,5.92,3.7,8.179,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22384,1.12,62.3,53.0,6.64,6.7,4.16,8.867,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22385,1.35,62.2,57.0,7.07,7.11,4.41,9.59,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22386,1.6,61.9,56.0,7.53,7.47,4.64,9.616,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22387,0.52,60.7,56.0,5.19,5.23,3.16,7.04,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
22388,0.41,62.2,58.0,4.74,4.78,2.96,6.861,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
22389,1.52,61.2,63.0,7.39,7.31,4.5,9.108,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
22390,0.7,61.8,62.0,5.69,5.64,3.5,7.557,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
22391,0.74,62.1,56.0,5.77,5.83,3.6,7.962,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22392,0.3,61.9,58.0,4.28,4.31,2.66,6.043,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
22393,0.42,61.3,56.0,4.81,4.82,2.95,6.938,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22394,0.54,61.9,57.0,5.22,5.25,3.24,7.591,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22395,1.55,62.5,61.0,7.31,7.34,4.58,9.009,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
22396,0.81,61.3,56.0,6.27,6.23,3.83,8.021,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
22397,1.02,61.6,60.0,6.51,6.42,3.98,8.792,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
22398,1.24,60.2,60.0,6.91,6.94,4.17,8.808,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22399,0.32,62.6,58.0,4.35,4.31,2.71,6.417,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22400,0.42,61.5,55.0,4.83,4.86,2.98,6.868,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22401,0.4,61.9,59.0,4.67,4.7,2.9,6.89,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22402,0.23,61.3,59.0,3.96,3.94,2.42,6.275,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
22403,0.52,61.6,55.0,5.14,5.18,3.18,7.632,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
22404,1.02,71.8,56.0,6.04,5.97,4.31,8.402,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
22405,1.0,65.2,56.0,6.3,6.12,4.05,8.356,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22406,0.93,60.8,59.0,6.27,6.24,3.8,8.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22407,0.57,59.6,58.0,5.4,5.43,3.23,7.557,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
22408,0.91,64.3,57.0,6.0,6.04,3.87,8.198,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22409,0.31,62.9,57.0,4.27,4.32,2.7,6.347,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22410,0.3,62.3,58.0,4.32,4.29,2.68,6.815,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22411,0.43,62.1,55.0,4.85,4.81,3.0,7.26,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22412,1.5,61.7,56.0,7.33,7.23,4.49,8.897,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
22413,1.3,62.2,56.0,6.98,6.94,4.33,9.219,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22414,0.31,61.0,57.5,4.37,4.39,2.67,6.521,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
22415,1.07,62.0,56.0,6.53,6.57,4.06,8.351,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
22416,0.71,61.1,56.0,5.74,5.78,3.52,7.91,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22417,0.53,63.4,55.0,5.23,5.11,3.28,7.509,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
22418,1.09,60.9,59.0,6.59,6.64,4.03,8.573,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22419,0.32,60.3,58.0,4.43,4.46,2.68,6.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22420,1.31,59.4,60.0,7.06,7.12,4.21,8.603,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
22421,0.23,61.2,55.0,3.97,4.01,2.44,6.225,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
22422,4.5,65.8,58.0,10.23,10.16,6.72,9.827,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22423,1.55,60.5,60.0,7.46,7.49,4.52,9.103,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22424,0.36,62.5,58.0,4.52,4.57,2.84,6.528,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
22425,0.3,61.8,59.0,4.26,4.29,2.64,6.766,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22426,0.41,62.1,56.0,4.76,4.74,2.95,6.907,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
22427,1.0,62.0,58.0,6.41,6.29,3.94,8.456,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22428,0.5,62.2,54.4,5.07,5.11,3.16,7.617,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22429,0.6,60.8,58.0,5.46,5.5,3.33,7.393,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22430,0.31,61.6,54.8,4.35,4.37,2.69,6.323,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
22431,0.75,62.3,57.0,5.83,5.88,3.65,8.093,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
22432,1.06,62.7,57.0,6.53,6.48,4.08,8.342,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22433,1.1,59.6,59.0,6.74,6.72,4.01,8.223,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
22434,0.41,61.3,56.0,4.81,4.79,2.94,7.266,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
22435,1.51,63.9,63.0,7.17,7.2,4.59,8.886,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
22436,1.27,63.6,58.0,6.82,6.74,4.31,8.423,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22437,1.2,62.8,61.0,6.7,6.62,4.18,8.512,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22438,0.39,60.8,56.0,4.72,4.75,2.88,6.548,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22439,0.82,61.8,56.0,5.95,5.99,3.69,8.023,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22440,1.07,61.6,58.0,6.6,6.56,4.05,8.604,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22441,0.52,61.1,57.0,5.23,5.12,3.16,6.992,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22442,0.3,61.0,61.0,4.29,4.27,2.61,6.564,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22443,0.7,62.0,57.0,5.71,5.67,3.53,7.838,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22444,1.5,63.8,59.0,7.29,7.23,4.63,9.206,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
22445,0.4,63.3,56.0,4.74,4.68,2.98,6.782,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
22446,1.29,61.6,54.0,7.0,7.02,4.32,8.748,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22447,0.92,63.7,58.0,6.12,6.18,3.92,8.115,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
22448,0.53,62.4,57.0,5.21,5.18,3.24,7.217,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22449,1.53,60.6,58.0,7.45,7.49,4.53,9.708,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
22450,0.64,56.6,59.0,5.77,5.74,3.26,6.985,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22451,0.7,61.8,54.0,5.68,5.71,3.52,7.89,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22452,0.4,61.4,58.0,4.73,4.75,2.91,6.89,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22453,1.52,61.7,61.0,7.35,7.3,4.52,8.824,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
